"Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_YYYY-MM-DD","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Prod_Merc_Positions_Long_All","Prod_Merc_Positions_Short_All","Swap_Positions_Long_All","Swap__Positions_Short_All","Swap__Positions_Spread_All","M_Money_Positions_Long_All","M_Money_Positions_Short_All","M_Money_Positions_Spread_All","Other_Rept_Positions_Long_All","Other_Rept_Positions_Short_All","Other_Rept_Positions_Spread_All","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Open_Interest_Old","Prod_Merc_Positions_Long_Old","Prod_Merc_Positions_Short_Old","Swap_Positions_Long_Old","Swap__Positions_Short_Old","Swap__Positions_Spread_Old","M_Money_Positions_Long_Old","M_Money_Positions_Short_Old","M_Money_Positions_Spread_Old","Other_Rept_Positions_Long_Old","Other_Rept_Positions_Short_Old","Other_Rept_Positions_Spread_Old","Tot_Rept_Positions_Long_Old","Tot_Rept_Positions_Short_Old","NonRept_Positions_Long_Old","NonRept_Positions_Short_Old","Open_Interest_Other","Prod_Merc_Positions_Long_Other","Prod_Merc_Positions_Short_Other","Swap_Positions_Long_Other","Swap__Positions_Short_Other","Swap__Positions_Spread_Other","M_Money_Positions_Long_Other","M_Money_Positions_Short_Other","M_Money_Positions_Spread_Other","Other_Rept_Positions_Long_Other","Other_Rept_Positions_Short_Other","Other_Rept_Positions_Spread_Other","Tot_Rept_Positions_Long_Other","Tot_Rept_Positions_Short_Other","NonRept_Positions_Long_Other","NonRept_Positions_Short_Other","Change_in_Open_Interest_All","Change_in_Prod_Merc_Long_All","Change_in_Prod_Merc_Short_All","Change_in_Swap_Long_All","Change_in_Swap_Short_All","Change_in_Swap_Spread_All","Change_in_M_Money_Long_All","Change_in_M_Money_Short_All","Change_in_M_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Prod_Merc_Long_All","Pct_of_OI_Prod_Merc_Short_All","Pct_of_OI_Swap_Long_All","Pct_of_OI_Swap_Short_All","Pct_of_OI_Swap_Spread_All","Pct_of_OI_M_Money_Long_All","Pct_of_OI_M_Money_Short_All","Pct_of_OI_M_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Pct_of_Open_Interest_Old","Pct_of_OI_Prod_Merc_Long_Old","Pct_of_OI_Prod_Merc_Short_Old","Pct_of_OI_Swap_Long_Old","Pct_of_OI_Swap_Short_Old","Pct_of_OI_Swap_Spread_Old","Pct_of_OI_M_Money_Long_Old","Pct_of_OI_M_Money_Short_Old","Pct_of_OI_M_Money_Spread_Old","Pct_of_OI_Other_Rept_Long_Old","Pct_of_OI_Other_Rept_Short_Old","Pct_of_OI_Other_Rept_Spread_Old","Pct_of_OI_Tot_Rept_Long_Old","Pct_of_OI_Tot_Rept_Short_Old","Pct_of_OI_NonRept_Long_Old","Pct_of_OI_NonRept_Short_Old","Pct_of_Open_Interest_Other","Pct_of_OI_Prod_Merc_Long_Other","Pct_of_OI_Prod_Merc_Short_Other","Pct_of_OI_Swap_Long_Other","Pct_of_OI_Swap_Short_Other","Pct_of_OI_Swap_Spread_Other","Pct_of_OI_M_Money_Long_Other","Pct_of_OI_M_Money_Short_Other","Pct_of_OI_M_Money_Spread_Other","Pct_of_OI_Other_Rept_Long_Other","Pct_of_OI_Other_Rept_Short_Other","Pct_of_OI_Other_Rept_Spread_Other","Pct_of_OI_Tot_Rept_Long_Other","Pct_of_OI_Tot_Rept_Short_Other","Pct_of_OI_NonRept_Long_Other","Pct_of_OI_NonRept_Short_Other","Traders_Tot_All","Traders_Prod_Merc_Long_All","Traders_Prod_Merc_Short_All","Traders_Swap_Long_All","Traders_Swap_Short_All","Traders_Swap_Spread_All","Traders_M_Money_Long_All","Traders_M_Money_Short_All","Traders_M_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Traders_Tot_Old","Traders_Prod_Merc_Long_Old","Traders_Prod_Merc_Short_Old","Traders_Swap_Long_Old","Traders_Swap_Short_Old","Traders_Swap_Spread_Old","Traders_M_Money_Long_Old","Traders_M_Money_Short_Old","Traders_M_Money_Spread_Old","Traders_Other_Rept_Long_Old","Traders_Other_Rept_Short_Old","Traders_Other_Rept_Spread_Old","Traders_Tot_Rept_Long_Old","Traders_Tot_Rept_Short_Old","Traders_Tot_Other","Traders_Prod_Merc_Long_Other","Traders_Prod_Merc_Short_Other","Traders_Swap_Long_Other","Traders_Swap_Short_Other","Traders_Swap_Spread_Other","Traders_M_Money_Long_Other","Traders_M_Money_Short_Other","Traders_M_Money_Spread_Other","Traders_Other_Rept_Long_Other","Traders_Other_Rept_Short_Other","Traders_Other_Rept_Spread_Other","Traders_Tot_Rept_Long_Other","Traders_Tot_Rept_Short_Other","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Conc_Gross_LE_4_TDR_Long_Old","Conc_Gross_LE_4_TDR_Short_Old","Conc_Gross_LE_8_TDR_Long_Old","Conc_Gross_LE_8_TDR_Short_Old","Conc_Net_LE_4_TDR_Long_Old","Conc_Net_LE_4_TDR_Short_Old","Conc_Net_LE_8_TDR_Long_Old","Conc_Net_LE_8_TDR_Short_Old","Conc_Gross_LE_4_TDR_Long_Other","Conc_Gross_LE_4_TDR_Short_Other","Conc_Gross_LE_8_TDR_Long_Other","Conc_Gross_LE_8_TDR_Short_Other","Conc_Net_LE_4_TDR_Long_Other","Conc_Net_LE_4_TDR_Short_Other","Conc_Net_LE_8_TDR_Long_Other","Conc_Net_LE_8_TDR_Short_Other","Contract_Units","CFTC_Contract_Market_Code_Quotes","CFTC_Market_Code_Quotes","CFTC_Commodity_Code_Quotes","CFTC_SubGroup_Code","FutOnly_or_Combined"
"PALO VERDE DA OFF-PK FiXED PR - ICE FUTURES ENERGY DIV",230404,2023-04-04,0643CC,IFED,01,064 ,   10493,    3927,   10005,    6126,       0,       0,       0,     488,       0,     440,       0,       0,   10493,   10493,       0,       0,   10493,    3927,   10005,    6126,       0,       0,       0,     488,       0,     440,       0,       0,   10493,   10493,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -711,    -375,    -631,    -311,       0,       0,       0,     -80,       0,       0,       0,       0,    -686,    -711,     -25,       0,  100.0,   37.4,   95.3,   58.4,    0.0,    0.0,    0.0,    4.7,    0.0,    4.2,    0.0,    0.0,  100.0,  100.0,    0.0,    0.0,  100.0,   37.4,   95.3,   58.4,    0.0,    0.0,    0.0,    4.7,    0.0,    4.2,    0.0,    0.0,  100.0,  100.0,    0.0,    0.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     22,     10,      8,      4,      0,      0,      0,.,      0,.,      0,      0,     16,      9,     22,     10,      8,      4,      0,      0,      0,.,      0,.,      0,      0,     16,      9,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    70.4,    88.7,    89.1,    98.8,    69.6,    86.6,    84.8,    91.6,    70.4,    88.7,    89.1,    98.8,    69.6,    86.6,    84.8,    91.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(1 MW for about 368 Hours)","0643CC","IFED","064 ","N16","FutOnly"
"PALO VERDE DA OFF-PK FiXED PR - ICE FUTURES ENERGY DIV",230328,2023-03-28,0643CC,IFED,01,064 ,   11204,    4302,   10636,    6437,       0,       0,       0,     568,       0,     440,       0,       0,   11179,   11204,      25,       0,   11204,    4302,   10636,    6437,       0,       0,       0,     568,       0,     440,       0,       0,   11179,   11204,      25,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      75,      75,      75,      25,       0,       0,       0,       0,       0,     -25,       0,       0,      75,      75,       0,       0,  100.0,   38.4,   94.9,   57.5,    0.0,    0.0,    0.0,    5.1,    0.0,    3.9,    0.0,    0.0,   99.8,  100.0,    0.2,    0.0,  100.0,   38.4,   94.9,   57.5,    0.0,    0.0,    0.0,    5.1,    0.0,    3.9,    0.0,    0.0,   99.8,  100.0,    0.2,    0.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     24,     11,      9,      4,      0,      0,      0,.,      0,.,      0,      0,     17,     10,     24,     11,      9,      4,      0,      0,      0,.,      0,.,      0,      0,     17,     10,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    68.5,    87.4,    88.8,    98.4,    68.5,    85.4,    84.9,    91.9,    68.5,    87.4,    88.8,    98.4,    68.5,    85.4,    84.9,    91.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(1 MW for about 368 Hours)","0643CC","IFED","064 ","N16","FutOnly"
"PALO VERDE DA OFF-PK FiXED PR - ICE FUTURES ENERGY DIV",230321,2023-03-21,0643CC,IFED,01,064 ,   11129,    4227,   10561,    6412,       0,       0,       0,     568,       0,     465,       0,       0,   11104,   11129,      25,       0,   11129,    4227,   10561,    6412,       0,       0,       0,     568,       0,     465,       0,       0,   11104,   11129,      25,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      45,       0,       0,       0,       0,       0,     -70,       0,       0,     -25,       0,      25,       0,  100.0,   38.0,   94.9,   57.6,    0.0,    0.0,    0.0,    5.1,    0.0,    4.2,    0.0,    0.0,   99.8,  100.0,    0.2,    0.0,  100.0,   38.0,   94.9,   57.6,    0.0,    0.0,    0.0,    5.1,    0.0,    4.2,    0.0,    0.0,   99.8,  100.0,    0.2,    0.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     23,     10,      9,      4,      0,      0,      0,.,      0,.,      0,      0,     16,     10,     23,     10,      9,      4,      0,      0,      0,.,      0,.,      0,      0,     16,     10,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    68.7,    88.2,    89.2,    99.3,    68.7,    86.6,    85.5,    92.3,    68.7,    88.2,    89.2,    99.3,    68.7,    86.6,    85.5,    92.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(1 MW for about 368 Hours)","0643CC","IFED","064 ","N16","FutOnly"
"PALO VERDE DA OFF-PK FiXED PR - ICE FUTURES ENERGY DIV",230314,2023-03-14,0643CC,IFED,01,064 ,   11129,    4227,   10561,    6367,       0,       0,       0,     568,       0,     535,       0,       0,   11129,   11129,       0,       0,   11129,    4227,   10561,    6367,       0,       0,       0,     568,       0,     535,       0,       0,   11129,   11129,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     -10,       0,     -10,      15,       0,       0,       0,       0,       0,     -25,       0,       0,     -10,     -10,       0,       0,  100.0,   38.0,   94.9,   57.2,    0.0,    0.0,    0.0,    5.1,    0.0,    4.8,    0.0,    0.0,  100.0,  100.0,    0.0,    0.0,  100.0,   38.0,   94.9,   57.2,    0.0,    0.0,    0.0,    5.1,    0.0,    4.8,    0.0,    0.0,  100.0,  100.0,    0.0,    0.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     23,     10,      9,      4,      0,      0,      0,.,      0,.,      0,      0,     16,     10,     23,     10,      9,      4,      0,      0,      0,.,      0,.,      0,      0,     16,     10,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    68.3,    88.2,    88.8,    99.3,    68.3,    86.6,    85.3,    92.3,    68.3,    88.2,    88.8,    99.3,    68.3,    86.6,    85.3,    92.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(1 MW for about 368 Hours)","0643CC","IFED","064 ","N16","FutOnly"
"PALO VERDE DA OFF-PK FiXED PR - ICE FUTURES ENERGY DIV",230307,2023-03-07,0643CC,IFED,01,064 ,   11139,    4227,   10571,    6352,       0,       0,       0,     568,       0,     560,       0,       0,   11139,   11139,       0,       0,   11139,    4227,   10571,    6352,       0,       0,       0,     568,       0,     560,       0,       0,   11139,   11139,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -395,    -190,    -310,    -205,       0,       0,       0,     -60,       0,      25,       0,       0,    -370,    -370,     -25,     -25,  100.0,   37.9,   94.9,   57.0,    0.0,    0.0,    0.0,    5.1,    0.0,    5.0,    0.0,    0.0,  100.0,  100.0,    0.0,    0.0,  100.0,   37.9,   94.9,   57.0,    0.0,    0.0,    0.0,    5.1,    0.0,    5.0,    0.0,    0.0,  100.0,  100.0,    0.0,    0.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     23,     10,      9,      4,      0,      0,      0,.,      0,.,      0,      0,     16,     10,     23,     10,      9,      4,      0,      0,      0,.,      0,.,      0,      0,     16,     10,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    68.1,    88.2,    88.6,    99.3,    68.1,    86.6,    85.3,    92.3,    68.1,    88.2,    88.6,    99.3,    68.1,    86.6,    85.3,    92.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(1 MW for about 368 Hours)","0643CC","IFED","064 ","N16","FutOnly"
"PALO VERDE DA OFF-PK FiXED PR - ICE FUTURES ENERGY DIV",230228,2023-02-28,0643CC,IFED,01,064 ,   11534,    4417,   10881,    6557,       0,       0,       0,     628,       0,     535,       0,       0,   11509,   11509,      25,      25,   11534,    4417,   10881,    6557,       0,       0,       0,     628,       0,     535,       0,       0,   11509,   11509,      25,      25,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     -25,     -50,     -50,       0,       0,       0,       0,       0,       0,       0,       0,       0,     -50,     -50,      25,      25,  100.0,   38.3,   94.3,   56.8,    0.0,    0.0,    0.0,    5.4,    0.0,    4.6,    0.0,    0.0,   99.8,   99.8,    0.2,    0.2,  100.0,   38.3,   94.3,   56.8,    0.0,    0.0,    0.0,    5.4,    0.0,    4.6,    0.0,    0.0,   99.8,   99.8,    0.2,    0.2,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     24,     10,     10,      4,      0,      0,      0,.,      0,.,      0,      0,     16,     11,     24,     10,     10,      4,      0,      0,      0,.,      0,.,      0,      0,     16,     11,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    67.9,    86.2,    89.9,    98.6,    67.9,    84.7,    86.7,    92.4,    67.9,    86.2,    89.9,    98.6,    67.9,    84.7,    86.7,    92.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(1 MW for about 368 Hours)","0643CC","IFED","064 ","N16","FutOnly"
"PALO VERDE DA OFF-PK FiXED PR - ICE FUTURES ENERGY DIV",230221,2023-02-21,0643CC,IFED,01,064 ,   11559,    4467,   10931,    6557,       0,       0,       0,     628,       0,     535,       0,       0,   11559,   11559,       0,       0,   11559,    4467,   10931,    6557,       0,       0,       0,     628,       0,     535,       0,       0,   11559,   11559,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      -5,       0,     -50,      50,       0,       0,       0,      45,       0,     -55,       0,       0,      -5,      -5,       0,       0,  100.0,   38.6,   94.6,   56.7,    0.0,    0.0,    0.0,    5.4,    0.0,    4.6,    0.0,    0.0,  100.0,  100.0,    0.0,    0.0,  100.0,   38.6,   94.6,   56.7,    0.0,    0.0,    0.0,    5.4,    0.0,    4.6,    0.0,    0.0,  100.0,  100.0,    0.0,    0.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     24,     10,     10,      4,      0,      0,      0,.,      0,.,      0,      0,     16,     11,     24,     10,     10,      4,      0,      0,      0,.,      0,.,      0,      0,     16,     11,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    68.4,    86.5,    90.1,    98.8,    68.4,    84.9,    86.7,    92.4,    68.4,    86.5,    90.1,    98.8,    68.4,    84.9,    86.7,    92.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(1 MW for about 368 Hours)","0643CC","IFED","064 ","N16","FutOnly"
"PALO VERDE DA OFF-PK FiXED PR - ICE FUTURES ENERGY DIV",230214,2023-02-14,0643CC,IFED,01,064 ,   11564,    4467,   10981,    6507,       0,       0,       0,     583,       0,     590,       0,       0,   11564,   11564,       0,       0,   11564,    4467,   10981,    6507,       0,       0,       0,     583,       0,     590,       0,       0,   11564,   11564,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     313,      95,      20,     217,       0,       0,       0,     293,       0,      25,       0,       0,     337,     313,     -24,       0,  100.0,   38.6,   95.0,   56.3,    0.0,    0.0,    0.0,    5.0,    0.0,    5.1,    0.0,    0.0,  100.0,  100.0,    0.0,    0.0,  100.0,   38.6,   95.0,   56.3,    0.0,    0.0,    0.0,    5.0,    0.0,    5.1,    0.0,    0.0,  100.0,  100.0,    0.0,    0.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     24,     10,     10,      4,      0,      0,      0,.,      0,.,      0,      0,     16,     11,     24,     10,     10,      4,      0,      0,      0,.,      0,.,      0,      0,     16,     11,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    67.9,    86.5,    89.7,    98.8,    67.9,    84.9,    86.4,    92.4,    67.9,    86.5,    89.7,    98.8,    67.9,    84.9,    86.4,    92.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(1 MW for about 368 Hours)","0643CC","IFED","064 ","N16","FutOnly"
"PALO VERDE DA OFF-PK FiXED PR - ICE FUTURES ENERGY DIV",230207,2023-02-07,0643CC,IFED,01,064 ,   11251,    4372,   10961,    6290,       0,       0,       0,     290,       0,     565,       0,       0,   11227,   11251,      24,       0,   11251,    4372,   10961,    6290,       0,       0,       0,     290,       0,     565,       0,       0,   11227,   11251,      24,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -384,    -300,    -309,    -125,       0,       0,       0,     -50,       0,      60,       0,       0,    -365,    -359,     -19,     -25,  100.0,   38.9,   97.4,   55.9,    0.0,    0.0,    0.0,    2.6,    0.0,    5.0,    0.0,    0.0,   99.8,  100.0,    0.2,    0.0,  100.0,   38.9,   97.4,   55.9,    0.0,    0.0,    0.0,    2.6,    0.0,    5.0,    0.0,    0.0,   99.8,  100.0,    0.2,    0.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     23,     10,     10,.,      0,      0,      0,.,      0,.,      0,      0,     15,     11,     23,     10,     10,.,      0,      0,      0,.,      0,.,      0,      0,     15,     11,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    68.5,    87.7,    90.4,    98.8,    68.5,    85.2,    87.1,    92.6,    68.5,    87.7,    90.4,    98.8,    68.5,    85.2,    87.1,    92.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(1 MW for about 368 Hours)","0643CC","IFED","064 ","N16","FutOnly"
"PALO VERDE DA OFF-PK FiXED PR - ICE FUTURES ENERGY DIV",230131,2023-01-31,0643CC,IFED,01,064 ,   11635,    4672,   11270,    6415,       0,       0,       0,     340,       0,     505,       0,       0,   11592,   11610,      43,      25,   11635,    4672,   11270,    6415,       0,       0,       0,     340,       0,     505,       0,       0,   11592,   11610,      43,      25,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     100,      80,      75,       0,       0,       0,       0,       0,       0,       0,       0,       0,      80,      75,      20,      25,  100.0,   40.2,   96.9,   55.1,    0.0,    0.0,    0.0,    2.9,    0.0,    4.3,    0.0,    0.0,   99.6,   99.8,    0.4,    0.2,  100.0,   40.2,   96.9,   55.1,    0.0,    0.0,    0.0,    2.9,    0.0,    4.3,    0.0,    0.0,   99.6,   99.8,    0.4,    0.2,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     23,     10,     10,.,      0,      0,      0,.,      0,.,      0,      0,     15,     11,     23,     10,     10,.,      0,      0,      0,.,      0,.,      0,      0,     15,     11,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    68.0,    86.3,    90.4,    98.4,    68.0,    84.0,    86.9,    92.6,    68.0,    86.3,    90.4,    98.4,    68.0,    84.0,    86.9,    92.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(1 MW for about 368 Hours)","0643CC","IFED","064 ","N16","FutOnly"
"PALO VERDE DA OFF-PK FiXED PR - ICE FUTURES ENERGY DIV",230124,2023-01-24,0643CC,IFED,01,064 ,   11535,    4592,   11195,    6415,       0,       0,       0,     340,       0,     505,       0,       0,   11512,   11535,      23,       0,   11535,    4592,   11195,    6415,       0,       0,       0,     340,       0,     505,       0,       0,   11512,   11535,      23,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     110,     167,     150,     -75,       0,       0,       0,     -40,       0,       0,       0,       0,      92,     110,      18,       0,  100.0,   39.8,   97.1,   55.6,    0.0,    0.0,    0.0,    2.9,    0.0,    4.4,    0.0,    0.0,   99.8,  100.0,    0.2,    0.0,  100.0,   39.8,   97.1,   55.6,    0.0,    0.0,    0.0,    2.9,    0.0,    4.4,    0.0,    0.0,   99.8,  100.0,    0.2,    0.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     20,      8,      9,.,      0,      0,      0,.,      0,.,      0,      0,     13,     10,     20,      8,      9,.,      0,      0,      0,.,      0,.,      0,      0,     13,     10,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    68.6,    86.6,    91.2,    98.9,    68.6,    84.4,    87.7,    92.9,    68.6,    86.6,    91.2,    98.9,    68.6,    84.4,    87.7,    92.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(1 MW for about 368 Hours)","0643CC","IFED","064 ","N16","FutOnly"
"PALO VERDE DA OFF-PK FiXED PR - ICE FUTURES ENERGY DIV",230117,2023-01-17,0643CC,IFED,01,064 ,   11425,    4425,   11045,    6490,       0,       0,       0,     380,       0,     505,       0,       0,   11420,   11425,       5,       0,   11425,    4425,   11045,    6490,       0,       0,       0,     380,       0,     505,       0,       0,   11420,   11425,       5,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      15,      15,      15,       0,       0,       0,       0,       0,       0,       0,       0,       0,      15,      15,       0,       0,  100.0,   38.7,   96.7,   56.8,    0.0,    0.0,    0.0,    3.3,    0.0,    4.4,    0.0,    0.0,  100.0,  100.0,    0.0,    0.0,  100.0,   38.7,   96.7,   56.8,    0.0,    0.0,    0.0,    3.3,    0.0,    4.4,    0.0,    0.0,  100.0,  100.0,    0.0,    0.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     20,      8,      9,.,      0,      0,      0,.,      0,.,      0,      0,     13,     10,     20,      8,      9,.,      0,      0,      0,.,      0,.,      0,      0,     13,     10,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    70.3,    86.1,    91.7,    98.9,    70.3,    84.0,    88.7,    93.1,    70.3,    86.1,    91.7,    98.9,    70.3,    84.0,    88.7,    93.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(1 MW for about 368 Hours)","0643CC","IFED","064 ","N16","FutOnly"
"PALO VERDE DA OFF-PK FiXED PR - ICE FUTURES ENERGY DIV",230110,2023-01-10,0643CC,IFED,01,064 ,   11410,    4410,   11030,    6490,       0,       0,       0,     380,       0,     505,       0,       0,   11405,   11410,       5,       0,   11410,    4410,   11030,    6490,       0,       0,       0,     380,       0,     505,       0,       0,   11405,   11410,       5,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,  100.0,   38.7,   96.7,   56.9,    0.0,    0.0,    0.0,    3.3,    0.0,    4.4,    0.0,    0.0,  100.0,  100.0,    0.0,    0.0,  100.0,   38.7,   96.7,   56.9,    0.0,    0.0,    0.0,    3.3,    0.0,    4.4,    0.0,    0.0,  100.0,  100.0,    0.0,    0.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     20,      8,      9,.,      0,      0,      0,.,      0,.,      0,      0,     13,     10,     20,      8,      9,.,      0,      0,      0,.,      0,.,      0,      0,     13,     10,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    70.4,    87.1,    91.8,    98.9,    70.4,    85.4,    88.8,    94.6,    70.4,    87.1,    91.8,    98.9,    70.4,    85.4,    88.8,    94.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(1 MW for about 368 Hours)","0643CC","IFED","064 ","N16","FutOnly"
